product_id,brand,technology,resolution,support_HDR,screensize,week_id,sales,RRP,discount,marketing_expense,cost_shifter,,
33,Philips,OLED,1080p,1,50-59,39,1208,849,0.26,4588.177426,538.1927236,,
34,Philips,LCD,1080p,0,50-59,39,1334,1049,0.25,4588.177426,500.6147284,,
35,Philips,OLED,1080p,1,40-49,39,1281,1249,0.3,4588.177426,538.3470665,,
36,Philips,QLED,4k,0,40-49,39,1273,1249,0.19,4588.177426,615.6140566,,
37,Philips,LCD,1080p,0,40-49,39,1288,1049,0.07,4588.177426,609.1143427,,
38,Philips,OLED,1080p,0,50-59,39,1320,1049,0.2,4588.177426,570.795593,,
39,Philips,LCD,1080p,1,60+,39,1475,1299,0.18,4588.177426,582.7060319,,
40,Philips,LCD,4k,1,50-59,39,1364,1299,0.3,4588.177426,608.5855592,,
1,Samsung,OLED,1080p,0,50-59,40,1206,1299,0.3,1043.120578,606.713396,,
2,Samsung,OLED,4k,1,30-39,40,1152,1099,0.12,1043.120578,576.8381238,,
3,Samsung,OLED,4k,0,30-39,40,1123,1099,0.16,1043.120578,561.1102167,,
4,Samsung,QLED,1080p,1,60+,40,1527,1349,0.16,1043.120578,564.3566923,,
5,Samsung,OLED,4k,1,50-59,40,1391,1399,0.17,1043.120578,629.1988066,,
6,Samsung,QLED,4k,0,40-49,40,1373,1299,0.21,1043.120578,564.6441674,,
7,Samsung,QLED,4k,1,40-49,40,1342,1049,0.16,1043.120578,535.8243517,,
8,Samsung,QLED,4k,1,40-49,40,1097,1049,0.14,1043.120578,662.6856504,,
9,Samsung,OLED,1080p,0,60+,40,1129,899,0.24,1043.120578,540.7218641,,
10,Samsung,LCD,1080p,0,40-49,40,1031,1099,0.28,1043.120578,605.7512733,,
11,LG,QLED,4k,1,40-49,40,867,949,0.1,1244.261402,650.3042739,,
12,LG,QLED,1080p,0,40-49,40,1179,1149,0.08,1244.261402,648.7530601,,
13,LG,LCD,4k,0,50-59,40,1083,999,0.19,1244.261402,567.6490455,,
14,LG,QLED,4k,0,60+,40,990,1149,0.13,1244.261402,685.3166194,,
15,LG,OLED,1080p,1,60+,40,1249,1299,0.17,1244.261402,567.6852758,,
16,LG,LCD,1080p,1,40-49,40,1069,1099,0.21,1244.261402,534.9381084,,
17,LG,OLED,4k,0,30-39,40,937,1399,0.31,1244.261402,636.1005553,,
18,LG,OLED,4k,1,40-49,40,927,999,0.12,1244.261402,669.7794323,,
19,LG,LCD,1080p,1,40-49,40,947,1099,0.21,1244.261402,643.7863639,,
20,LG,LCD,4k,0,40-49,40,938,949,0.18,1244.261402,578.681137,,
21,Sony,LCD,4k,0,50-59,40,1241,1099,0.22,2358.932631,568.1566772,,
22,Sony,LCD,4k,0,60+,40,1042,1249,0.24,2358.932631,709.9017926,,
23,Sony,OLED,4k,1,40-49,40,1247,1249,0.28,2358.932631,574.6308482,,
24,Sony,QLED,1080p,1,50-59,40,1437,1649,0.3,2358.932631,658.364971,,
25,Sony,OLED,4k,1,40-49,40,1254,1299,0.25,2358.932631,605.3461068,,
26,Sony,QLED,4k,1,50-59,40,1240,999,0.2,2358.932631,570.618532,,
27,Sony,LCD,4k,0,60+,40,1193,849,0.23,2358.932631,518.7003321,,
28,Sony,QLED,4k,0,30-39,40,1321,1049,0.12,2358.932631,578.4993636,,
29,Sony,OLED,1080p,1,50-59,40,1389,1099,0.22,2358.932631,524.890902,,
30,Sony,QLED,1080p,1,50-59,40,1277,849,0.17,2358.932631,536.2368682,,
31,Philips,LCD,4k,1,50-59,40,1152,1249,0.18,2705.936831,632.2130233,,
32,Philips,OLED,1080p,0,30-39,40,1178,1549,0.3,2705.936831,663.8416949,,
33,Philips,OLED,1080p,1,50-59,40,1112,949,0.09,2705.936831,593.730922,,
34,Philips,LCD,1080p,0,50-59,40,1189,1049,0.16,2705.936831,533.3626372,,
35,Philips,OLED,1080p,1,40-49,40,954,1049,0.19,2705.936831,618.6595209,,
36,Philips,QLED,4k,0,40-49,40,1409,1599,0.23,2705.936831,569.1233792,,
37,Philips,LCD,1080p,0,40-49,40,815,849,0.2,2705.936831,608.5526895,,
38,Philips,OLED,1080p,0,50-59,40,1214,1249,0.2,2705.936831,598.3941205,,
39,Philips,LCD,1080p,1,60+,40,1053,1349,0.24,2705.936831,692.7835403,,
40,Philips,LCD,4k,1,50-59,40,917,849,0.08,2705.936831,657.5373312,,
1,Samsung,OLED,1080p,0,50-59,41,1417,999,0.19,2363.610938,543.0721983,,
2,Samsung,OLED,4k,1,30-39,41,1102,999,0.17,2363.610938,619.2972805,,
3,Samsung,OLED,4k,0,30-39,41,1191,949,0.19,2363.610938,543.8773435,,
4,Samsung,QLED,1080p,1,60+,41,1348,949,0.14,2363.610938,600.2399545,,
5,Samsung,OLED,4k,1,50-59,41,1396,1199,0.25,2363.610938,636.4573086,,
6,Samsung,QLED,4k,0,40-49,41,1407,1099,0.26,2363.610938,482.3336792,,
7,Samsung,QLED,4k,1,40-49,41,1235,1099,0.25,2363.610938,619.2541673,,
8,Samsung,QLED,4k,1,40-49,41,1398,1099,0.17,2363.610938,563.6345254,,
9,Samsung,OLED,1080p,0,60+,41,1269,899,0.18,2363.610938,553.8896066,,
10,Samsung,LCD,1080p,0,40-49,41,1588,1449,0.31,2363.610938,508.3997304,,
11,LG,QLED,4k,1,40-49,41,1107,1149,0.21,2625.021687,609.4238657,,
12,LG,QLED,1080p,0,40-49,41,1051,849,0.12,2625.021687,579.1841591,,
13,LG,LCD,4k,0,50-59,41,1246,1199,0.19,2625.021687,674.1929916,,
14,LG,QLED,4k,0,60+,41,1375,1399,0.25,2625.021687,620.6851295,,
15,LG,OLED,1080p,1,60+,41,1191,1199,0.22,2625.021687,550.5461056,,
16,LG,LCD,1080p,1,40-49,41,1122,1249,0.27,2625.021687,629.913095,,
17,LG,OLED,4k,0,30-39,41,1369,1549,0.23,2625.021687,607.0229766,,
18,LG,OLED,4k,1,40-49,41,1216,1449,0.26,2625.021687,691.0540429,,
19,LG,LCD,1080p,1,40-49,41,1134,1199,0.21,2625.021687,663.5528966,,
20,LG,LCD,4k,0,40-49,41,1053,899,0.11,2625.021687,572.1495516,,
21,Sony,LCD,4k,0,50-59,41,1583,1399,0.2,4104.721661,607.3148018,,
22,Sony,LCD,4k,0,60+,41,1516,1149,0.19,4104.721661,536.2497101,,
23,Sony,OLED,4k,1,40-49,41,1181,799,0.13,4104.721661,595.1557601,,
24,Sony,QLED,1080p,1,50-59,41,1570,1649,0.31,4104.721661,659.2259186,,
25,Sony,OLED,4k,1,40-49,41,1488,1549,0.28,4104.721661,671.0625107,,
26,Sony,QLED,4k,1,50-59,41,1505,1299,0.3,4104.721661,543.4141666,,
27,Sony,LCD,4k,0,60+,41,1353,999,0.32,4104.721661,598.2534085,,
28,Sony,QLED,4k,0,30-39,41,1380,1049,0.21,4104.721661,541.8948131,,
29,Sony,OLED,1080p,1,50-59,41,1488,1049,0.13,4104.721661,644.2194061,,
30,Sony,QLED,1080p,1,50-59,41,1472,1349,0.26,4104.721661,630.3063559,,
31,Philips,LCD,4k,1,50-59,41,836,849,0.26,1950.32984,633.8109996,,
32,Philips,OLED,1080p,0,30-39,41,1091,1349,0.19,1950.32984,641.9279819,,
33,Philips,OLED,1080p,1,50-59,41,951,799,0.11,1950.32984,611.9525286,,
34,Philips,LCD,1080p,0,50-59,41,1089,1099,0.26,1950.32984,547.3545252,,
35,Philips,OLED,1080p,1,40-49,41,915,999,0.29,1950.32984,557.6156771,,
36,Philips,QLED,4k,0,40-49,41,983,1099,0.22,1950.32984,602.7665572,,
37,Philips,LCD,1080p,0,40-49,41,837,1399,0.31,1950.32984,732.8568988,,
38,Philips,OLED,1080p,0,50-59,41,1032,1199,0.18,1950.32984,622.6711703,,
39,Philips,LCD,1080p,1,60+,41,998,1199,0.26,1950.32984,590.360771,,
40,Philips,LCD,4k,1,50-59,41,1056,1049,0.12,1950.32984,627.2546098,,
1,Samsung,OLED,1080p,0,50-59,42,1451,1349,0.27,1757.488364,562.6024039,,
2,Samsung,OLED,4k,1,30-39,42,1316,1449,0.22,1757.488364,652.1577531,,
3,Samsung,OLED,4k,0,30-39,42,1292,1599,0.3,1757.488364,624.6571122,,
4,Samsung,QLED,1080p,1,60+,42,1467,1049,0.16,1757.488364,514.973106,,
5,Samsung,OLED,4k,1,50-59,42,1418,1199,0.29,1757.488364,576.5872982,,
6,Samsung,QLED,4k,0,40-49,42,1194,999,0.3,1757.488364,529.9226251,,
7,Samsung,QLED,4k,1,40-49,42,1098,999,0.25,1757.488364,604.2131484,,
8,Samsung,QLED,4k,1,40-49,42,1497,1449,0.25,1757.488364,589.3274243,,
9,Samsung,OLED,1080p,0,60+,42,1312,1049,0.08,1757.488364,628.1938571,,
10,Samsung,LCD,1080p,0,40-49,42,1475,1349,0.16,1757.488364,540.6470777,,
11,LG,QLED,4k,1,40-49,42,1163,1349,0.27,1420.166967,540.1055788,,
12,LG,QLED,1080p,0,40-49,42,1237,1299,0.22,1420.166967,612.1486319,,
13,LG,LCD,4k,0,50-59,42,1108,949,0.17,1420.166967,510.2733446,,
14,LG,QLED,4k,0,60+,42,1113,1299,0.14,1420.166967,648.7073009,,
15,LG,OLED,1080p,1,60+,42,1183,1399,0.26,1420.166967,576.7827655,,
16,LG,LCD,1080p,1,40-49,42,906,749,0.3,1420.166967,539.776115,,
17,LG,OLED,4k,0,30-39,42,957,1149,0.22,1420.166967,585.2290933,,
18,LG,OLED,4k,1,40-49,42,1035,1099,0.11,1420.166967,669.8866523,,
19,LG,LCD,1080p,1,40-49,42,1025,1549,0.31,1420.166967,663.4109097,,
20,LG,LCD,4k,0,40-49,42,1226,1499,0.11,1420.166967,691.1794573,,
21,Sony,LCD,4k,0,50-59,42,1516,1449,0.15,1951.459097,608.5084955,,
22,Sony,LCD,4k,0,60+,42,1246,1249,0.18,1951.459097,602.0289503,,
23,Sony,OLED,4k,1,40-49,42,1261,1149,0.13,1951.459097,616.0836512,,
24,Sony,QLED,1080p,1,50-59,42,1495,1799,0.2,1951.459097,710.4814084,,
25,Sony,OLED,4k,1,40-49,42,1397,1149,0.16,1951.459097,556.8976796,,
26,Sony,QLED,4k,1,50-59,42,1054,849,0.12,1951.459097,619.4156021,,
27,Sony,LCD,4k,0,60+,42,1134,899,0.12,1951.459097,609.9146834,,
28,Sony,QLED,4k,0,30-39,42,1120,1299,0.21,1951.459097,696.6161397,,
29,Sony,OLED,1080p,1,50-59,42,1404,1449,0.17,1951.459097,697.9181431,,
30,Sony,QLED,1080p,1,50-59,42,1350,849,0.16,1951.459097,503.7033758,,
31,Philips,LCD,4k,1,50-59,42,1276,1199,0.25,3050.163777,520.3684572,,
32,Philips,OLED,1080p,0,30-39,42,968,999,0.29,3050.163777,600.273353,,
33,Philips,OLED,1080p,1,50-59,42,1256,1349,0.29,3050.163777,594.6268481,,
34,Philips,LCD,1080p,0,50-59,42,1120,1099,0.27,3050.163777,531.5214986,,
35,Philips,OLED,1080p,1,40-49,42,1183,1249,0.12,3050.163777,577.6563312,,
36,Philips,QLED,4k,0,40-49,42,1307,1399,0.17,3050.163777,584.1852305,,
37,Philips,LCD,1080p,0,40-49,42,1102,1299,0.16,3050.163777,720.6910107,,
38,Philips,OLED,1080p,0,50-59,42,1275,1249,0.26,3050.163777,565.4322551,,
39,Philips,LCD,1080p,1,60+,42,1194,1149,0.21,3050.163777,595.243893,,
40,Philips,LCD,4k,1,50-59,42,1299,1349,0.21,3050.163777,602.5248825,,
1,Samsung,OLED,1080p,0,50-59,43,1474,1249,0.18,3249.370121,645.7527557,,
2,Samsung,OLED,4k,1,30-39,43,1365,899,0.13,3249.370121,560.623466,,
3,Samsung,OLED,4k,0,30-39,43,1319,1049,0.17,3249.370121,518.3754547,,
4,Samsung,QLED,1080p,1,60+,43,1292,1099,0.18,3249.370121,669.8304893,,
5,Samsung,OLED,4k,1,50-59,43,1354,949,0.09,3249.370121,673.6962531,,
6,Samsung,QLED,4k,0,40-49,43,1509,999,0.14,3249.370121,513.9706185,,
7,Samsung,QLED,4k,1,40-49,43,1490,1149,0.13,3249.370121,589.6985469,,
8,Samsung,QLED,4k,1,40-49,43,1511,1099,0.11,3249.370121,585.247648,,
9,Samsung,OLED,1080p,0,60+,43,1408,1049,0.19,3249.370121,585.3877193,,
10,Samsung,LCD,1080p,0,40-49,43,1729,1449,0.2,3249.370121,577.727595,,
11,LG,QLED,4k,1,40-49,43,1004,1049,0.29,2610.022403,559.3159888,,
12,LG,QLED,1080p,0,40-49,43,1176,1299,0.22,2610.022403,679.4632085,,
13,LG,LCD,4k,0,50-59,43,1167,1049,0.21,2610.022403,574.7342871,,
14,LG,QLED,4k,0,60+,43,1265,1099,0.1,2610.022403,604.711065,,
15,LG,OLED,1080p,1,60+,43,1121,999,0.15,2610.022403,560.6509243,,
16,LG,LCD,1080p,1,40-49,43,1086,1399,0.3,2610.022403,654.9112345,,
17,LG,OLED,4k,0,30-39,43,1242,1249,0.22,2610.022403,573.9160292,,
18,LG,OLED,4k,1,40-49,43,1113,949,0.16,2610.022403,647.7565476,,
19,LG,LCD,1080p,1,40-49,43,1078,1099,0.14,2610.022403,651.5929831,,
20,LG,LCD,4k,0,40-49,43,1411,1449,0.19,2610.022403,603.3578907,,
21,Sony,LCD,4k,0,50-59,43,1070,949,0.28,1305.66382,499.6054973,,
22,Sony,LCD,4k,0,60+,43,1242,1149,0.08,1305.66382,583.165899,,
23,Sony,OLED,4k,1,40-49,43,984,799,0.13,1305.66382,523.3443988,,
24,Sony,QLED,1080p,1,50-59,43,1358,1449,0.2,1305.66382,690.7985505,,
25,Sony,OLED,4k,1,40-49,43,1176,1449,0.29,1305.66382,645.6274899,,
26,Sony,QLED,4k,1,50-59,43,1345,1199,0.18,1305.66382,586.140357,,
27,Sony,LCD,4k,0,60+,43,1213,1149,0.18,1305.66382,619.2126405,,
28,Sony,QLED,4k,0,30-39,43,1220,1599,0.29,1305.66382,667.5900024,,
29,Sony,OLED,1080p,1,50-59,43,1429,1449,0.14,1305.66382,677.5469874,,
30,Sony,QLED,1080p,1,50-59,43,1057,1099,0.23,1305.66382,601.693059,,
31,Philips,LCD,4k,1,50-59,43,1000,1249,0.29,1266.03398,641.0375496,,
32,Philips,OLED,1080p,0,30-39,43,1011,1499,0.29,1266.03398,632.9617863,,
33,Philips,OLED,1080p,1,50-59,43,991,1049,0.09,1266.03398,662.2826842,,
34,Philips,LCD,1080p,0,50-59,43,1103,1449,0.14,1266.03398,684.1437297,,
35,Philips,OLED,1080p,1,40-49,43,979,949,0.06,1266.03398,542.2194663,,
36,Philips,QLED,4k,0,40-49,43,987,1149,0.2,1266.03398,558.036766,,
37,Philips,LCD,1080p,0,40-49,43,759,749,0.12,1266.03398,507.5012052,,
38,Philips,OLED,1080p,0,50-59,43,1142,1499,0.23,1266.03398,622.93644,,
39,Philips,LCD,1080p,1,60+,43,1125,1349,0.21,1266.03398,570.8722034,,
40,Philips,LCD,4k,1,50-59,43,737,899,0.17,1266.03398,667.2737311,,
1,Samsung,OLED,1080p,0,50-59,44,1757,1199,0.12,3352.517545,485.2025938,,
2,Samsung,OLED,4k,1,30-39,44,1320,949,0.12,3352.517545,597.4153032,,
3,Samsung,OLED,4k,0,30-39,44,1262,949,0.15,3352.517545,602.4168002,,
4,Samsung,QLED,1080p,1,60+,44,1426,999,0.27,3352.517545,540.7525147,,
5,Samsung,OLED,4k,1,50-59,44,1498,699,0.17,3352.517545,497.7320079,,
6,Samsung,QLED,4k,0,40-49,44,1526,1249,0.14,3352.517545,615.1545017,,
7,Samsung,QLED,4k,1,40-49,44,1302,799,0.23,3352.517545,528.2240833,,
8,Samsung,QLED,4k,1,40-49,44,1322,849,0.2,3352.517545,534.87783,,
9,Samsung,OLED,1080p,0,60+,44,1294,849,0.16,3352.517545,560.4144307,,
10,Samsung,LCD,1080p,0,40-49,44,1459,1449,0.28,3352.517545,629.2150116,,
11,LG,QLED,4k,1,40-49,44,1091,849,0.09,2822.706349,533.1505411,,
12,LG,QLED,1080p,0,40-49,44,1221,1249,0.29,2822.706349,579.1703156,,
13,LG,LCD,4k,0,50-59,44,1319,999,0.29,2822.706349,515.3770082,,
14,LG,QLED,4k,0,60+,44,1273,1099,0.12,2822.706349,589.5693306,,
15,LG,OLED,1080p,1,60+,44,1134,1099,0.29,2822.706349,556.0868832,,
16,LG,LCD,1080p,1,40-49,44,1431,1399,0.09,2822.706349,682.7456455,,
17,LG,OLED,4k,0,30-39,44,1098,1049,0.12,2822.706349,611.090843,,
18,LG,OLED,4k,1,40-49,44,1027,1099,0.1,2822.706349,731.0669367,,
19,LG,LCD,1080p,1,40-49,44,1382,1299,0.16,2822.706349,582.7936133,,
20,LG,LCD,4k,0,40-49,44,1206,1349,0.27,2822.706349,661.0567912,,
21,Sony,LCD,4k,0,50-59,44,1182,849,0.14,2673.978425,582.0167566,,
22,Sony,LCD,4k,0,60+,44,1118,949,0.25,2673.978425,553.4674962,,
23,Sony,OLED,4k,1,40-49,44,1252,1399,0.24,2673.978425,661.3330829,,
24,Sony,QLED,1080p,1,50-59,44,1145,899,0.07,2673.978425,676.3592207,,
25,Sony,OLED,4k,1,40-49,44,1526,1299,0.11,2673.978425,583.9448157,,
26,Sony,QLED,4k,1,50-59,44,1309,799,0.11,2673.978425,529.8818965,,
27,Sony,LCD,4k,0,60+,44,961,999,0.26,2673.978425,637.2640112,,
28,Sony,QLED,4k,0,30-39,44,991,949,0.11,2673.978425,723.2140328,,
29,Sony,OLED,1080p,1,50-59,44,1198,1049,0.18,2673.978425,664.6736309,,
30,Sony,QLED,1080p,1,50-59,44,1474,949,0.07,2673.978425,489.327504,,
31,Philips,LCD,4k,1,50-59,44,1148,649,0.2,3638.370999,496.8980121,,
32,Philips,OLED,1080p,0,30-39,44,1124,1249,0.29,3638.370999,636.3729637,,
33,Philips,OLED,1080p,1,50-59,44,1266,1049,0.07,3638.370999,649.0556065,,
34,Philips,LCD,1080p,0,50-59,44,1034,849,0.22,3638.370999,560.7208563,,
35,Philips,OLED,1080p,1,40-49,44,1170,1099,0.19,3638.370999,565.4307072,,
36,Philips,QLED,4k,0,40-49,44,841,849,0.24,3638.370999,699.3240746,,
37,Philips,LCD,1080p,0,40-49,44,934,899,0.1,3638.370999,713.0777614,,
38,Philips,OLED,1080p,0,50-59,44,1476,1499,0.23,3638.370999,614.9871966,,
39,Philips,LCD,1080p,1,60+,44,1408,1399,0.16,3638.370999,597.0951151,,
40,Philips,LCD,4k,1,50-59,44,1286,1549,0.28,3638.370999,626.4700458,,
1,Samsung,OLED,1080p,0,50-59,45,1670,1399,0.09,2127.023502,568.0014847,,
2,Samsung,OLED,4k,1,30-39,45,1016,949,0.17,2127.023502,543.665815,,
3,Samsung,OLED,4k,0,30-39,45,1574,1199,0.11,2127.023502,503.0902734,,
4,Samsung,QLED,1080p,1,60+,45,1202,949,0.22,2127.023502,590.9799889,,
5,Samsung,OLED,4k,1,50-59,45,1547,1249,0.11,2127.023502,639.2764007,,
6,Samsung,QLED,4k,0,40-49,45,1051,1049,0.26,2127.023502,696.5498205,,
7,Samsung,QLED,4k,1,40-49,45,1331,1299,0.22,2127.023502,600.4927874,,
8,Samsung,QLED,4k,1,40-49,45,962,699,0.1,2127.023502,626.0551738,,
9,Samsung,OLED,1080p,0,60+,45,1080,749,0.07,2127.023502,622.6353256,,
10,Samsung,LCD,1080p,0,40-49,45,1160,949,0.19,2127.023502,622.9737536,,
11,LG,QLED,4k,1,40-49,45,1181,899,0.08,3498.580986,603.3027735,,
12,LG,QLED,1080p,0,40-49,45,1270,1399,0.3,3498.580986,628.054599,,
13,LG,LCD,4k,0,50-59,45,1295,999,0.09,3498.580986,611.1360213,,
14,LG,QLED,4k,0,60+,45,1349,1449,0.23,3498.580986,595.5998356,,
15,LG,OLED,1080p,1,60+,45,1414,1499,0.27,3498.580986,545.7794458,,
16,LG,LCD,1080p,1,40-49,45,1337,1499,0.31,3498.580986,573.1619757,,
17,LG,OLED,4k,0,30-39,45,1139,1049,0.11,3498.580986,658.871554,,
18,LG,OLED,4k,1,40-49,45,1390,1199,0.22,3498.580986,613.0884267,,
19,LG,LCD,1080p,1,40-49,45,1306,1249,0.29,3498.580986,588.7811719,,
20,LG,LCD,4k,0,40-49,45,1479,1449,0.17,3498.580986,702.9298054,,
21,Sony,LCD,4k,0,50-59,45,1278,1249,0.26,1797.777098,615.5342017,,
22,Sony,LCD,4k,0,60+,45,1241,999,0.26,1797.777098,548.3644537,,
23,Sony,OLED,4k,1,40-49,45,1169,1499,0.28,1797.777098,654.4423981,,
24,Sony,QLED,1080p,1,50-59,45,1031,799,0.22,1797.777098,621.4177428,,
25,Sony,OLED,4k,1,40-49,45,1202,1249,0.22,1797.777098,625.3143314,,
26,Sony,QLED,4k,1,50-59,45,1176,1049,0.17,1797.777098,636.0622966,,
27,Sony,LCD,4k,0,60+,45,1129,1049,0.15,1797.777098,627.5913078,,
28,Sony,QLED,4k,0,30-39,45,1185,1349,0.22,1797.777098,632.8709012,,
29,Sony,OLED,1080p,1,50-59,45,1323,1249,0.21,1797.777098,625.153909,,
30,Sony,QLED,1080p,1,50-59,45,1297,1099,0.08,1797.777098,577.5484476,,
31,Philips,LCD,4k,1,50-59,45,1226,1249,0.28,3938.472802,582.6571962,,
32,Philips,OLED,1080p,0,30-39,45,1039,949,0.08,3938.472802,674.7131309,,
33,Philips,OLED,1080p,1,50-59,45,1118,1099,0.28,3938.472802,632.4259037,,
34,Philips,LCD,1080p,0,50-59,45,1193,999,0.13,3938.472802,571.7816479,,
35,Philips,OLED,1080p,1,40-49,45,1360,1399,0.09,3938.472802,645.2706596,,
36,Philips,QLED,4k,0,40-49,45,1031,649,0.1,3938.472802,536.6477319,,
37,Philips,LCD,1080p,0,40-49,45,1293,1199,0.26,3938.472802,538.5865206,,
38,Philips,OLED,1080p,0,50-59,45,1175,899,0.07,3938.472802,601.4567945,,
39,Philips,LCD,1080p,1,60+,45,1182,1099,0.27,3938.472802,596.7973743,,
40,Philips,LCD,4k,1,50-59,45,1454,1349,0.21,3938.472802,662.449704,,
1,Samsung,OLED,1080p,0,50-59,46,1562,999,0.15,4703.955508,564.1473418,,
2,Samsung,OLED,4k,1,30-39,46,1701,1249,0.18,4703.955508,513.1221715,,
3,Samsung,OLED,4k,0,30-39,46,1313,949,0.18,4703.955508,593.0115816,,
4,Samsung,QLED,1080p,1,60+,46,1544,849,0.29,4703.955508,567.639834,,
5,Samsung,OLED,4k,1,50-59,46,1516,949,0.15,4703.955508,651.8801931,,
6,Samsung,QLED,4k,0,40-49,46,1472,849,0.21,4703.955508,528.6091626,,
7,Samsung,QLED,4k,1,40-49,46,1703,1249,0.27,4703.955508,503.2956634,,
8,Samsung,QLED,4k,1,40-49,46,1627,1199,0.25,4703.955508,580.5208277,,
9,Samsung,OLED,1080p,0,60+,46,1724,1349,0.29,4703.955508,550.8811058,,
10,Samsung,LCD,1080p,0,40-49,46,1474,1349,0.19,4703.955508,695.9724975,,
11,LG,QLED,4k,1,40-49,46,1186,1249,0.2,1315.42112,556.9128233,,
12,LG,QLED,1080p,0,40-49,46,1187,1349,0.18,1315.42112,617.8938785,,
13,LG,LCD,4k,0,50-59,46,1244,1549,0.3,1315.42112,606.2855067,,
14,LG,QLED,4k,0,60+,46,1013,1149,0.21,1315.42112,642.9310027,,
15,LG,OLED,1080p,1,60+,46,906,999,0.25,1315.42112,574.4694236,,
16,LG,LCD,1080p,1,40-49,46,1055,1399,0.21,1315.42112,681.3854983,,
17,LG,OLED,4k,0,30-39,46,1148,1399,0.29,1315.42112,552.8559047,,
18,LG,OLED,4k,1,40-49,46,910,1249,0.3,1315.42112,678.8827319,,
19,LG,LCD,1080p,1,40-49,46,1021,1149,0.06,1315.42112,621.9682037,,
20,LG,LCD,4k,0,40-49,46,1003,849,0.09,1315.42112,568.9663128,,
21,Sony,LCD,4k,0,50-59,46,1414,1099,0.23,3606.956072,585.9342362,,
22,Sony,LCD,4k,0,60+,46,1291,1049,0.12,3606.956072,653.095882,,
23,Sony,OLED,4k,1,40-49,46,1238,1049,0.21,3606.956072,554.1902886,,
24,Sony,QLED,1080p,1,50-59,46,1206,699,0.3,3606.956072,576.0489714,,
25,Sony,OLED,4k,1,40-49,46,1371,1349,0.23,3606.956072,663.9063619,,
26,Sony,QLED,4k,1,50-59,46,1410,949,0.21,3606.956072,574.2788239,,
27,Sony,LCD,4k,0,60+,46,1384,949,0.12,3606.956072,619.9707497,,
28,Sony,QLED,4k,0,30-39,46,1185,949,0.11,3606.956072,678.490133,,
29,Sony,OLED,1080p,1,50-59,46,1344,1099,0.15,3606.956072,618.2981193,,
30,Sony,QLED,1080p,1,50-59,46,1337,949,0.1,3606.956072,571.0659851,,
31,Philips,LCD,4k,1,50-59,46,1177,1499,0.23,1875.280844,677.726509,,
32,Philips,OLED,1080p,0,30-39,46,1094,1099,0.06,1875.280844,605.56677,,
33,Philips,OLED,1080p,1,50-59,46,1126,1349,0.23,1875.280844,636.9964512,,
34,Philips,LCD,1080p,0,50-59,46,771,799,0.23,1875.280844,600.1668934,,
35,Philips,OLED,1080p,1,40-49,46,1024,1249,0.25,1875.280844,573.349086,,
36,Philips,QLED,4k,0,40-49,46,618,899,0.09,1875.280844,747.1818272,,
37,Philips,LCD,1080p,0,40-49,46,1282,1499,0.14,1875.280844,603.3386643,,
38,Philips,OLED,1080p,0,50-59,46,1131,949,0.09,1875.280844,522.4431599,,
39,Philips,LCD,1080p,1,60+,46,893,899,0.18,1875.280844,597.8760779,,
40,Philips,LCD,4k,1,50-59,46,1132,1299,0.26,1875.280844,628.2709588,,
1,Samsung,OLED,1080p,0,50-59,47,1515,1149,0.13,3816.08972,635.5933831,,
2,Samsung,OLED,4k,1,30-39,47,1493,1249,0.12,3816.08972,622.9622279,,
3,Samsung,OLED,4k,0,30-39,47,1463,1199,0.12,3816.08972,553.8956129,,
4,Samsung,QLED,1080p,1,60+,47,1014,599,0.2,3816.08972,719.4355146,,
5,Samsung,OLED,4k,1,50-59,47,1598,1349,0.12,3816.08972,690.169428,,
6,Samsung,QLED,4k,0,40-49,47,1215,699,0.12,3816.08972,575.0342587,,
7,Samsung,QLED,4k,1,40-49,47,1536,1349,0.31,3816.08972,521.8157922,,
8,Samsung,QLED,4k,1,40-49,47,1323,749,0.18,3816.08972,552.1023796,,
9,Samsung,OLED,1080p,0,60+,47,1366,1049,0.15,3816.08972,616.7309544,,
10,Samsung,LCD,1080p,0,40-49,47,1399,1199,0.22,3816.08972,567.4773354,,
11,LG,QLED,4k,1,40-49,47,1371,1699,0.23,2367.930898,642.9020696,,
12,LG,QLED,1080p,0,40-49,47,1032,899,0.13,2367.930898,575.4779356,,
13,LG,LCD,4k,0,50-59,47,1600,1649,0.28,2367.930898,528.4209903,,
14,LG,QLED,4k,0,60+,47,1085,1049,0.29,2367.930898,637.0524046,,
15,LG,OLED,1080p,1,60+,47,1064,1049,0.16,2367.930898,603.4165545,,
16,LG,LCD,1080p,1,40-49,47,1154,949,0.15,2367.930898,591.2639171,,
17,LG,OLED,4k,0,30-39,47,855,1049,0.24,2367.930898,596.9179393,,
18,LG,OLED,4k,1,40-49,47,1236,1299,0.22,2367.930898,616.1631343,,
19,LG,LCD,1080p,1,40-49,47,1181,1099,0.21,2367.930898,504.576874,,
20,LG,LCD,4k,0,40-49,47,951,649,0.19,2367.930898,553.6786537,,
21,Sony,LCD,4k,0,50-59,47,1239,949,0.16,3486.799803,624.7325223,,
22,Sony,LCD,4k,0,60+,47,1152,849,0.19,3486.799803,612.9644168,,
23,Sony,OLED,4k,1,40-49,47,1375,1449,0.14,3486.799803,722.9686416,,
